"","baseMean","log2FoldChange","lfcSE","pvalue","padj","symbol","entrez"
"ENSG00000156026",893.189183486871,0.169726036965426,0.102141418151327,0.077374764610397,0.221067245855745,"MCU","90550"
"ENSG00000172943",607.978894733309,0.164472797056504,0.0994043382532127,0.0773885981464944,0.221071667732659,"PHF8","23133"
"ENSG00000099250",5905.40461277016,-0.152546800103078,0.0924908146393063,0.0774922018725507,0.221254063458324,"NRP1","8829"
"ENSG00000198938",52929.9443271845,0.152392904525523,0.0924108578832446,0.0774988245961277,0.221254063458324,"COX3","4514"
"ENSG00000138095",2054.29252119428,-0.146122715289892,0.0841706712024512,0.0775023868731963,0.221254063458324,"LRPPRC","10128"
"ENSG00000184838",259.465542609425,0.257509660728938,0.175344442056652,0.0775081678392921,0.221254063458324,"PRR16","51334"
"ENSG00000259298",3.09298618124018,-0.165798110252672,0.360382768670014,0.0775138086395065,NA,NA,NA
"ENSG00000100918",36.7793616259835,-0.338612758794403,0.320361181152612,0.0775139277559895,0.221254063458324,"REC8","9985"
"ENSG00000259387",27.7622953311191,0.346403565328322,0.334249892461014,0.0775789895004467,0.221404437125106,NA,NA
"ENSG00000246627",7.48918471142295,-0.239694380221217,0.402609418241721,0.077591218212233,0.221404437125106,"CACNA1C-AS1","100652846"
"ENSG00000134020",13.9990055764415,0.332167637441718,0.415674916496663,0.0776702362869915,0.2215947727522,"PEBP4","157310"
"ENSG00000002549",1253.63083632383,0.168228333343165,0.102125904468317,0.0777243314292709,0.221710873900093,"LAP3","51056"
"ENSG00000133111",66.2509086537503,-0.300434424735928,0.224923964341694,0.077753503467836,0.221710873900093,"RFXAP","5994"
"ENSG00000082898",2404.28467295588,-0.139621847938855,0.0821726415266946,0.0777535686438444,0.221710873900093,"XPO1","7514"
"ENSG00000038382",6064.50939115001,-0.176312559848179,0.107593885442466,0.0777725696945136,0.221710873900093,"TRIO","7204"
"ENSG00000113758",3455.95829934031,-0.164738633377368,0.0998120985540361,0.0777848431842401,0.221710873900093,"DBN1","1627"
"ENSG00000155252",720.158033299538,-0.189895508595992,0.11776636605264,0.0777848586712953,0.221710873900093,"PI4K2A","55361"
"ENSG00000258675",9.81859963163882,-0.279612998094027,0.422046715955779,0.0779107555726379,0.222034547952811,NA,NA
"ENSG00000222112",15.1945092128421,0.334081147429369,0.408187638261598,0.0779440065056953,0.222064120888353,NA,NA
"ENSG00000188566",244.871885486261,0.220760893914932,0.140414836374836,0.0779458145787949,0.222064120888353,"NDOR1","27158"
"ENSG00000108691",944.635518169398,-0.324961754652337,0.295581974583948,0.0780133408112537,0.22222131621936,"CCL2","6347"
"ENSG00000188869",6.94623763012304,-0.223834293347899,0.392196314795996,0.0780320124265798,0.222239321241513,"TMC3","342125"
"ENSG00000111912",1353.74226890462,0.325231802216346,0.28694905515423,0.0780888481662659,0.222365996819716,"NCOA7","135112"
"ENSG00000129932",157.175051577878,0.240792141506077,0.158513283407528,0.0783111409165873,0.222963713552701,"DOHH","83475"
"ENSG00000253771",7.54705231840833,-0.235642864516709,0.399240519527372,0.0785897658572337,0.223721602093824,NA,NA
"ENSG00000175513",9.46667897934866,-0.242034765078702,0.400086579498664,0.0787406764505754,0.224114496267821,"TSGA10IP","254187"
"ENSG00000198763",31280.2578965933,0.169551874069962,0.0995932063432813,0.078752693114451,0.224114496267821,"ND2","4536"
"ENSG00000163520",19486.582585416,-0.14225642377659,0.0825396728596714,0.0787974958137936,0.224200116940434,"FBLN2","2199"
"ENSG00000111412",503.10305333353,0.187644013733846,0.11553959577611,0.0788076992135294,0.224200116940434,"C12orf49","79794"
"ENSG00000204533",47.8864836292572,-0.327455704204789,0.355621657225382,0.0788673465839806,0.2243111838439,NA,NA
"ENSG00000183828",76.9563837332642,-0.300960504500546,0.228152220282686,0.0788716716783571,0.2243111838439,"NUDT14","256281"
"ENSG00000137824",598.998695013662,0.166156564689673,0.100080633146645,0.0788869187245308,0.224319092213844,"RMDN3","55177"
"ENSG00000184979",91.54927906499,0.273999868941548,0.192491641279922,0.0789391338141286,0.22442345279884,"USP18","11274"
"ENSG00000175213",186.676301201409,-0.228143926861993,0.147211304179933,0.0789485637555105,0.22442345279884,"ZNF408","79797"
"ENSG00000177335",35.8557547021883,-0.335521152081837,0.303328258720202,0.0790358482616488,0.224636084918671,"C8orf31","286122"
"ENSG00000130775",86.9402823026905,-0.278178685387962,0.197641329248173,0.0790509968888235,0.224643657299035,"THEMIS2","9473"
"ENSG00000167333",341.477860517386,-0.215274479670331,0.138764907892766,0.0791128544362926,0.224783941690613,"TRIM68","55128"
"ENSG00000099246",1572.80259663268,0.146106684545327,0.0871106957987829,0.0791426414533572,0.224833073936171,"RAB18","22931"
"ENSG00000135750",62.6587617817262,0.316986977170981,0.255254471113368,0.0792416931447684,0.225071220028878,"KCNK1","3775"
"ENSG00000139182",537.44647432256,-0.201483327406124,0.126490249426513,0.079251486612369,0.225071220028878,"CLSTN3","9746"
"ENSG00000151532",593.975334176194,0.168266275119289,0.101341760676169,0.0793097982029495,0.225201279606103,"VTI1A","143187"
"ENSG00000162526",7.20158420568399,-0.238581789824078,0.401636694292059,0.0793230095713204,0.225203255636847,"TSSK3","81629"
"ENSG00000106144",386.509645834308,-0.19495391739162,0.121519810992507,0.0793452373135062,0.225230825085854,"CASP2","835"
"ENSG00000066739",1372.36453442366,-0.145601864976967,0.0871921231556772,0.0793683057908128,0.225260771987364,"ATG2B","55102"
"ENSG00000196458",421.599494309023,-0.177982601079444,0.108560245687528,0.0793913721591347,0.225290703458677,"ZNF605","100289635"
"ENSG00000072840",3069.94260191274,-0.156709786708131,0.0940960063564718,0.0794076472592933,0.225299113680068,"EVC","2121"
"ENSG00000164197",27.378571355382,0.343672614384326,0.344473931858176,0.0794196649219935,0.225299113680068,"RNF180","285671"
"ENSG00000143919",87.9243652775646,-0.288052436182999,0.210209662772758,0.0794318982542153,0.225299113680068,"CAMKMT","79823"
"ENSG00000167685",412.035949308149,-0.187721648355811,0.115105479937837,0.0794711865186925,0.22537502446294,"ZNF444","55311"
"ENSG00000108826",351.121739511184,-0.208989885404422,0.132470336774804,0.0794865446356156,0.225383057701429,"MRPL27","51264"
"ENSG00000137274",100.612862102143,-0.266798477093578,0.185639224170106,0.0795562930594413,0.225545287113847,"BPHL","670"
"ENSG00000133138",521.519893007051,-0.202000261118125,0.128551952817409,0.0796915238461239,0.225893081299174,"TBC1D8B","54885"
"ENSG00000224609",2.81179285268698,-0.110830107285377,0.330995252376745,0.0797109185408214,NA,"HSD52","729467"
"ENSG00000131779",534.816047602529,0.175965254802142,0.10708747540152,0.0797229260888419,0.225946500557981,"PEX11B","8799"
"ENSG00000054356",16.5651626938331,-0.308865123796778,0.413646270351027,0.0797394170309141,0.225957648827444,"PTPRN","5798"
"ENSG00000115524",7686.08722184658,-0.127832629717478,0.0750591636841046,0.079809823887117,0.226067067911059,"SF3B1","23451"
"ENSG00000062194",1068.44515651927,-0.149049220975759,0.0891429938516216,0.0798227485606732,0.226067067911059,"GPBP1","65056"
"ENSG00000230148",21.589254443059,0.337172988456491,0.377650128196883,0.0798364857479176,0.226067067911059,"HOXB-AS1","100874362"
"ENSG00000125457",161.295922181543,0.234615885193101,0.153740002127397,0.0798372543171272,0.226067067911059,"MIF4GD","57409"
"ENSG00000139370",540.030627357776,0.180508820673643,0.110562870415013,0.0798408478701111,0.226067067911059,"SLC15A4","121260"
"ENSG00000136754",1142.57561014814,0.165826535269153,0.100182534970439,0.0798551912612279,0.22607210691544,"ABI1","10006"
"ENSG00000147509",85.2504328264672,-0.306266202108203,0.241241360608497,0.0799369855308982,0.226268069473491,"RGS20","8601"
"ENSG00000156802",420.911007689803,-0.192796147219486,0.120006844730644,0.079995090467638,0.226396926372236,"ATAD2","29028"
"ENSG00000227558",275.326594338309,-0.235548586701093,0.155928568557455,0.0801127237240166,0.226694189446447,NA,NA
"ENSG00000172059",369.553751938892,-0.223972283808157,0.145598411813912,0.080177428265202,0.226841610723907,"KLF11","8462"
"ENSG00000214837",36.2614139558893,-0.333325873817509,0.299382970169061,0.0802786060907177,0.227092161294824,"LINC01347","731275"
"ENSG00000143373",531.516554994406,-0.172813692351008,0.105780303216482,0.080514687043434,0.227699072887659,"ZNF687","57592"
"ENSG00000111731",743.257438180359,-0.17487205381853,0.107103592399843,0.0805184617530385,0.227699072887659,"C2CD5","9847"
"ENSG00000076650",154.5203243975,-0.239420007351121,0.157530270033508,0.0805541362778493,0.227764162191015,"GPATCH1","55094"
"ENSG00000152942",454.936600987895,-0.176725671831376,0.108098074237013,0.0806092444823903,0.227884170497428,"RAD17","5884"
"ENSG00000215769",31.6982634666449,0.338114440238254,0.314394330804275,0.0806572954881001,0.227984193373056,"ARHGAP27P1-BPTFP1-KPNA2P3","109286553"
"ENSG00000250286",4.12062253918577,-0.189448495953173,0.373572310515183,0.0806608534303514,NA,"LOC105371824","105371824"
"ENSG00000263004",21.7954533838397,-0.335905884384395,0.377469970662747,0.0807611127055021,0.228241787658678,NA,NA
"ENSG00000249948",2.23687485377532,0.119983092098265,0.336314604885797,0.0807737285024847,NA,"GBA3","57733"
"ENSG00000068878",1529.98269524412,0.169100763973233,0.103135851849204,0.0807914430994982,0.228267996935474,"PSME4","23198"
"ENSG00000118961",320.50849090726,-0.19396475727552,0.121183938941615,0.0807957581683914,0.228267996935474,"LDAH","60526"
"ENSG00000130558",207.591540880732,0.220513316479564,0.142346691589811,0.0808390423984721,0.228328188190622,"OLFM1","10439"
"ENSG00000055732",102.20782502965,-0.281254090872537,0.204911270271344,0.0808424412005365,0.228328188190622,"MCOLN3","55283"
"ENSG00000198888",30619.9839424118,0.189319089359465,0.11859158328876,0.0808931163641153,0.228435457604503,"ND1","4535"
"ENSG00000213707",280.9510672992,-0.217731505012652,0.140567248079665,0.0809322931181692,0.22851022789398,NA,NA
"ENSG00000224228",5.9338903638057,0.204135112091407,0.381465412808122,0.0809525225833324,0.228531485937321,NA,NA
"ENSG00000128563",405.866722870986,-0.194312800638031,0.121869327506257,0.0810769573151541,0.228846865871197,"PRKRIP1","79706"
"ENSG00000233682",2.5959445189505,-0.116112064786557,0.333753623788811,0.0810790321437239,NA,NA,NA
"ENSG00000167635",1057.27051433316,-0.152161388065028,0.0913565351010728,0.0810935155064467,0.228857703579517,"ZNF146","7705"
"ENSG00000272102",2.64423352965991,0.134697682246576,0.343013876428601,0.0811071519383506,NA,NA,NA
"ENSG00000141052",76.7967662561288,0.325553490324115,0.323584686571329,0.0812053915140955,0.229127101364478,"MYOCD","93649"
"ENSG00000049245",3356.02729080037,0.143798904337483,0.0859684526389931,0.0812276187628108,0.229127101364478,"VAMP3","9341"
"ENSG00000231028",6.70374850228549,-0.227360421610365,0.394235569740648,0.0812297227565807,0.229127101364478,"LINC00271","100131814"
"ENSG00000160310",2216.95268495254,-0.140740711332386,0.0846203019949551,0.0812469470743138,0.229127101364478,"PRMT2","3275"
"ENSG00000083817",94.2812980956971,-0.270650037601174,0.1916623555042,0.0812526416475901,0.229127101364478,"ZNF416","55659"
"ENSG00000253676",32.8282551540344,-0.332515504792909,0.353925189079944,0.08133408063578,0.229320815882204,NA,NA
"ENSG00000147421",312.077088488476,-0.21542273675948,0.138132302312242,0.0814366756211913,0.229529033780521,"HMBOX1","79618"
"ENSG00000143333",14.4515805837663,0.322092357152281,0.408806234651173,0.0814405935847847,0.229529033780521,"RGS16","6004"
"ENSG00000180479",55.1467206338675,-0.310627502365577,0.247818859140565,0.0814461976596991,0.229529033780521,"ZNF571","51276"
"ENSG00000173762",9.80836818250591,0.271634841770401,0.41361237420178,0.0815054879969905,0.229635787995746,"CD7","924"
"ENSG00000160209",2052.26116350488,0.162357793146204,0.0987860177594591,0.0815096019744821,0.229635787995746,"PDXK","8566"
"ENSG00000154258",1904.65033210769,0.21511348696512,0.138512940354433,0.0815467626650489,0.229704515872713,"ABCA9","10350"
"ENSG00000100105",381.149279697101,-0.187293219636501,0.117015433902152,0.0817276306876785,0.230177960024117,"PATZ1","23598"
"ENSG00000267397",3.87615233353482,0.134626637810786,0.34096442565621,0.0818746992383318,NA,NA,NA
"ENSG00000135966",665.417290579834,0.158118888201415,0.0959397073586485,0.0819078077202509,0.230649310190641,"TGFBRAP1","9392"
"ENSG00000100065",72.1149161601498,-0.303176820749921,0.238940624104191,0.0819526738809544,0.230739542139555,"CARD10","29775"
"ENSG00000164283",23.0509043153476,-0.340464519428866,0.35197412646607,0.0819912348229838,0.230811996152186,"ESM1","11082"
"ENSG00000263120",3.3815198917674,-0.0998832336244503,0.326013444822788,0.082025971664276,NA,NA,NA
"ENSG00000156515",2428.55560601582,0.175423251283359,0.109766541413512,0.0820397323386346,0.230912395385796,"HK1","3098"
"ENSG00000155876",1991.87507682166,0.141565314582341,0.085585524514062,0.0820729179809928,0.230969672528931,"RRAGA","10670"
"ENSG00000170006",42.5413928837991,0.328196152390494,0.2881454409358,0.0820859929756903,0.230970345207908,"TMEM154","201799"
"ENSG00000215458",4.03204036514482,-0.176314731389126,0.365001895772599,0.0820936042610706,NA,"AATBC","284837"
"ENSG00000164323",1194.56342888238,0.140897737281113,0.08461649564172,0.0821334410903243,0.231061393103884,"CFAP97","57587"
"ENSG00000127952",373.393371342841,-0.191244157607753,0.120268547255813,0.0821561178105472,0.231061393103884,"STYXL1","51657"
"ENSG00000133983",128.660802097014,0.252718953824811,0.173309680006674,0.0821629149083987,0.231061393103884,"COX16","51241"
"ENSG00000130254",1397.1325180706,0.180703849973028,0.112354189720556,0.0821697151534818,0.231061393103884,"SAFB2","9667"
"ENSG00000081665",117.517236095827,-0.253849790836738,0.174640199686071,0.0822303144637601,0.231195668509516,"ZNF506","440515"
"ENSG00000170832",1505.17995009697,0.161813536569532,0.096679604569613,0.0822631707630108,0.231228642576053,"USP32","84669"
"ENSG00000134597",293.152317914238,-0.194943355535409,0.122497346805386,0.082267743123924,0.231228642576053,"RBMX2","51634"
"ENSG00000197406",39.2680764842671,0.33220839395309,0.299395918962828,0.0822897889965486,0.231254484336076,"DIO3","1735"
"ENSG00000151693",779.809665641399,-0.198510983205431,0.124919549936978,0.0823672981237704,0.231436159031718,"ASAP2","8853"
"ENSG00000020633",97.1773086331817,0.295556853881035,0.222575259985799,0.0823951790039262,0.231478353004941,"RUNX3","864"
"ENSG00000141756",6268.08289470716,-0.118728778974788,0.0702450107992902,0.0824453353070871,0.231583103889436,"FKBP10","60681"
"ENSG00000269940",12.2158071852012,0.308512235125695,0.416905748934953,0.0824724610626519,0.231623140995998,NA,NA
"ENSG00000168710",2757.13789700966,0.140399592495261,0.0870733223096443,0.0825441622353504,0.231764369010901,"AHCYL1","10768"
"ENSG00000010030",14.6965802388022,-0.325891190203535,0.403785388716956,0.0825485073352707,0.231764369010901,"ETV7","51513"
"ENSG00000273253",14.8719977934341,-0.323887251385226,0.402675190354376,0.0825978445342022,0.231866710537977,NA,NA
"ENSG00000243574",1.57577602960012,0.0898812457483313,0.324621970698321,0.082616933706778,NA,NA,NA
"ENSG00000129562",1579.48664649873,0.144984677069282,0.08717877968846,0.0826460919817206,0.231898977835589,"DAD1","1603"
"ENSG00000228696",119.597481941815,-0.280692783220065,0.205727027532542,0.0826539614798678,0.231898977835589,"ARL17A","51326"
"ENSG00000166436",235.694850244956,-0.211901371302082,0.136161713941826,0.0826600549704219,0.231898977835589,"TRIM66","9866"
"ENSG00000204310",803.779315076854,0.163714623470883,0.10056857439021,0.0826629537395426,0.231898977835589,"AGPAT1","10554"
"ENSG00000198939",28.3452549505336,-0.336362109421597,0.325765557647715,0.0827019075420212,0.231898977835589,"ZFP2","80108"
"ENSG00000239650",30.9192517476052,-0.331903169886066,0.314328760883273,0.0827052465763857,0.231898977835589,NA,NA
"ENSG00000143457",567.182055058698,-0.172333429856985,0.106724760420377,0.0827058076230267,0.231898977835589,"GOLPH3L","55204"
"ENSG00000105223",5945.15959918491,-0.122066179750433,0.0726053516875712,0.0827170146230487,0.231898977835589,"PLD3","23646"
"ENSG00000248079",21.2649991333199,-0.325329931059866,0.386432380228362,0.0827253272605673,0.231898977835589,NA,NA
"ENSG00000233547",2.38921527599455,0.105552840990003,0.329238923875192,0.0827399006823114,NA,NA,NA
"ENSG00000077044",221.316691481848,0.212444684606541,0.136489619777228,0.0827602846710053,0.231936527306497,"DGKD","8527"
"ENSG00000185020",34.6192060995624,0.338991434968376,0.33473051617664,0.0827645016024796,0.231936527306497,NA,NA
"ENSG00000254319",11.2830426575411,-0.295657528152425,0.417553157121459,0.0827811092086411,0.231946944736887,"LOC101927815","101927815"
"ENSG00000183207",713.928807880396,0.175472852047372,0.108462474697759,0.0828534041164477,0.232104897119778,"RUVBL2","10856"
"ENSG00000124588",256.888426933047,-0.202439838934724,0.128877120730927,0.0828632799320583,0.232104897119778,"NQO2","4835"
"ENSG00000240230",190.757879991202,-0.220006220964135,0.143657941441731,0.0829236915934531,0.23223796210624,"COX19","90639"
"ENSG00000170011",7.45728921129482,0.175908870810331,0.360390456574498,0.0829914081005265,0.232391440610158,"MYRIP","25924"
